scenario,phi_deg,power_required_w,feasible,reflector_area_m2,reflector_side_m,pv_area_m2,pv_fill_factor,structure_mass_kg,structure_areal_density_g_m2,system_areal_density_g_m2,sigma_limit_g_m2,margin_g_m2,relative_to_ideal_swarm_same_eta,equivalent_ideal_ring_half_angle_deg
cross_light,1.0,30000.0,True,259.59396684811486,16.11192002363824,80.44750264135966,0.30989742796460473,3.0580007954586486,11.77993784904811,33.76231690150845,33.76231690150845,0.0,0.30989742796460473,18.05304913451902
cross_nominal,1.0,30000.0,True,290.7137004994309,17.05032845723011,80.44750264135966,0.2767241533617269,3.9530764366283377,13.597833297285817,33.76231690150845,33.76231690150845,0.0,0.2767241533617269,16.064788832093107
perimeter_nominal,1.0,30000.0,True,345.36862560971167,18.58409603961709,80.44750264135966,0.23293228358348456,5.525078712878444,15.997627761133495,33.76231690150844,33.76231690150845,7.105427357601002e-15,0.23293228358348456,13.4697692481851
cross_light,1.0,100000.0,True,671.3169544694438,25.909784917467835,268.15834213786553,0.3994511688592713,4.613553836650632,6.872392848020385,33.76231690150845,33.76231690150845,0.0,0.3994511688592713,23.543872878103915
cross_nominal,1.0,100000.0,True,705.6414804249131,26.563913123350503,268.15834213786553,0.38002066145033,5.600806729675892,7.93718465403037,33.76231690150845,33.76231690150845,0.0,0.38002066145033,22.33496248118833
perimeter_nominal,1.0,100000.0,True,782.4924188648115,27.97306595396385,268.15834213786553,0.3426976871250612,7.811217775262565,9.982483647055094,33.76231690150845,33.76231690150845,0.0,0.3426976871250612,20.041317232730794
cross_light,1.25,100.0,True,92.91117686573243,9.639044395879315,0.26815834213786555,0.002886179587687129,2.0303379855377894,21.85246225512638,27.01062489653164,27.010624896531635,-3.552713678800501e-15,0.002886179587687129,0.1653661388760441
cross_nominal,1.25,100.0,True,138.8082319644486,11.781690539326204,0.26815834213786555,0.0019318619533065298,3.0405608491710754,21.904758861490436,27.010624896531635,27.010624896531635,0.0,0.0019318619533065298,0.11068760537579832
perimeter_nominal,1.25,100.0,True,204.1696989935555,14.288796275178518,0.26815834213786555,0.0013134091075205523,4.479207582635768,21.938650077439508,27.010624896531635,27.010624896531635,0.0,0.0013134091075205523,0.07525282027071359
cross_light,1.25,300.0,True,95.03755090099514,9.748720475067236,0.8044750264135966,0.008464812264066592,2.0477506525193707,21.546753184460783,27.010624896531635,27.010624896531635,0.0,0.008464812264066592,0.4850038092192822
cross_nominal,1.25,300.0,True,140.809380964672,11.866312863087337,0.8044750264135966,0.0057132203898789475,3.055217234878752,21.697540419166266,27.010624896531635,27.010624896531635,0.0,0.0057132203898789475,0.3273451965908942
perimeter_nominal,1.25,300.0,True,206.34468290990887,14.364702673912499,0.8044750264135966,0.0038986952077889716,4.497690183476301,21.7969763991448,27.010624896531635,27.010624896531635,0.0,0.003898695207788972,0.22337934690442976
cross_light,1.25,1000.0,True,102.37504364638882,10.11805532928086,2.6815834213786554,0.026193721886371528,2.106387912975168,20.575208937158475,27.010624896531635,27.010624896531635,0.0,0.026193721886371528,1.5009613849090662
cross_nominal,1.25,1000.0,True,147.75944985896675,12.155634490184655,2.6815834213786554,0.018148304043756048,3.1053270542720406,21.016097834933802,27.010624896531635,27.010624896531635,0.0,0.018148304043756048,1.039878314905034
perimeter_nominal,1.25,1000.0,True,213.90194702365108,14.625387072609431,2.6815834213786554,0.012536507772330625,4.561164749083815,21.323624270607915,27.01062489653164,27.010624896531635,-3.552713678800501e-15,0.012536507772330625,0.7183078013832073
cross_light,1.25,3000.0,True,122.61803725839297,11.073302906468014,8.044750264135965,0.06560821265784302,2.258047309168777,18.41529484288184,27.01062489653164,27.010624896531635,-3.552713678800501e-15,0.06560821265784302,3.7617757067744724
cross_nominal,1.25,3000.0,True,167.21451558311097,12.931145176785812,8.044750264135965,0.04811035833870216,3.239643665280448,19.374177259570754,27.01062489653163,27.010624896531635,3.552713678800501e-15,0.04811035833870216,2.757584969523823
perimeter_nominal,1.25,3000.0,True,235.0722946237789,15.33206752606376,8.044750264135965,0.03422245176536509,4.7332357860563175,20.13523453978963,27.01062489653164,27.010624896531635,-3.552713678800501e-15,0.03422245176536509,1.9611849933858285
cross_light,1.25,10000.0,True,188.5164404616638,13.73012893099201,26.81583421378655,0.14224666107696718,2.6798569429155177,14.215507869513834,27.01062489653163,27.010624896531635,3.552713678800501e-15,0.14224666107696718,8.177871766733816
cross_nominal,1.25,10000.0,True,232.06801643166335,15.233778796860067,26.81583421378655,0.11555161553976122,3.638454345243979,15.67839636495272,27.010624896531635,27.010624896531635,0.0,0.11555161553976122,6.63544240114295
perimeter_nominal,1.25,10000.0,True,305.5764957167363,17.48074642904977,26.81583421378655,0.08775489800316424,5.256421909502186,17.201656485958235,27.010624896531642,27.010624896531635,-7.105427357601002e-15,0.08775489800316424,5.0344611076393075
cross_light,1.25,30000.0,True,359.834100300626,18.9692936162796,80.44750264135966,0.2235683126589426,3.5116502619515098,9.75908136282158,27.010624896531628,27.010624896531635,7.105427357601002e-15,0.2235683126589426,12.918704075407682
cross_nominal,1.25,30000.0,True,403.85650687150957,20.096181400243918,80.44750264135966,0.19919823321542948,4.480610940025838,11.0945617163261,27.010624896531635,27.010624896531635,0.0,0.19919823321542948,11.490077817858628
perimeter_nominal,1.25,30000.0,True,490.80192393984765,22.15404983157363,80.44750264135966,0.16391032454717772,6.394333901589526,13.028339111346295,27.01062489653163,27.010624896531635,3.552713678800501e-15,0.16391032454717772,9.433938863053967
cross_light,1.25,100000.0,True,907.6638243509553,30.12745963985273,268.15834213786553,0.29543795284517144,5.283170820785225,5.820625080616241,27.010624896531635,27.010624896531635,0.0,0.29543795284517144,17.18380079231033
cross_nominal,1.25,100000.0,True,956.4195929761069,30.926034226458892,268.15834213786553,0.2803772989462007,6.356315755535518,6.645948914279834,27.010624896531635,27.010624896531635,0.0,0.2803772989462007,16.282724371805507
perimeter_nominal,1.25,100000.0,True,1075.933123468194,32.80141953434629,268.15834213786553,0.24923328066476488,8.986883245257047,8.352641116102522,27.010624896531635,27.010624896531635,0.0,0.24923328066476488,14.432146334696393
cross_light,1.5,100.0,True,134.5849426309794,11.60107506358697,0.26815834213786555,0.0019924839799734,2.3418387875121733,17.400451653297488,22.509639775400032,22.50963977540003,-3.552713678800501e-15,0.0019924839799734,0.11416099833637244
cross_nominal,1.5,100.0,True,196.66839811828658,14.023851044498675,0.26815834213786555,0.0013635049896353008,3.4288977291070037,17.434919701968013,22.50963977540003,22.50963977540003,0.0,0.0013635049896353008,0.07812310545818585
perimeter_nominal,1.5,100.0,True,298.01396657713207,17.263081027937396,0.26815834213786555,0.0008998180361069109,5.203422125654532,17.46032974702137,22.50963977540003,22.50963977540003,0.0,0.0008998180361069109,0.05155578275589448
cross_light,1.5,300.0,True,137.33129251159144,11.718843480121723,0.8044750264135966,0.005857914912915386,2.3605362303205926,17.188626038172266,22.50963977540003,22.50963977540003,0.0,0.005857914912915386,0.3356357208414361
